"id";"state_id";"state_code";"name";"no_accents"
1078;20;"RN";"Afonso Bezerra";"Afonso Bezerra"
1079;20;"RN";"Água Nova";"Agua Nova"
1080;20;"RN";"Alexandria";"Alexandria"
1081;20;"RN";"Almino Afonso";"Almino Afonso"
1082;20;"RN";"Alto do Rodrigues";"Alto do Rodrigues"
1083;20;"RN";"Angicos";"Angicos"
1084;20;"RN";"Antônio Martins";"Antonio Martins"
1085;20;"RN";"Apodi";"Apodi"
1086;20;"RN";"Areia Branca";"Areia Branca"
1087;20;"RN";"Arês";"Ares"
1088;20;"RN";"Augusto Severo";"Augusto Severo"
1089;20;"RN";"Baía Formosa";"Baia Formosa"
1090;20;"RN";"Baraúna";"Barauna"
1091;20;"RN";"Barcelona";"Barcelona"
1092;20;"RN";"Bento Fernandes";"Bento Fernandes"
1093;20;"RN";"Bodó";"Bodo"
1094;20;"RN";"Bom Jesus";"Bom Jesus"
1095;20;"RN";"Brejinho";"Brejinho"
1096;20;"RN";"Caiçara do Norte";"Caicara do Norte"
1097;20;"RN";"Caiçara do Rio do Vento";"Caicara do Rio do Vento"
1098;20;"RN";"Caicó";"Caico"
1099;20;"RN";"Campo Redondo";"Campo Redondo"
1100;20;"RN";"Canguaretama";"Canguaretama"
1101;20;"RN";"Caraúbas";"Caraubas"
1102;20;"RN";"Carnaúba dos Dantas";"Carnauba dos Dantas"
1103;20;"RN";"Carnaubais";"Carnaubais"
1104;20;"RN";"Ceará-Mirim";"Ceara-Mirim"
1105;20;"RN";"Cerro Corá";"Cerro Cora"
1106;20;"RN";"Coronel Ezequiel";"Coronel Ezequiel"
1107;20;"RN";"Coronel João Pessoa";"Coronel Joao Pessoa"
1108;20;"RN";"Cruzeta";"Cruzeta"
1109;20;"RN";"Currais Novos";"Currais Novos"
1110;20;"RN";"Doutor Severiano";"Doutor Severiano"
1111;20;"RN";"Parnamirim";"Parnamirim"
1112;20;"RN";"Encanto";"Encanto"
1113;20;"RN";"Equador";"Equador"
1114;20;"RN";"Espírito Santo";"Espirito Santo"
1115;20;"RN";"Extremoz";"Extremoz"
1116;20;"RN";"Felipe Guerra";"Felipe Guerra"
1117;20;"RN";"Fernando Pedroza";"Fernando Pedroza"
1118;20;"RN";"Florânia";"Florania"
1119;20;"RN";"Francisco Dantas";"Francisco Dantas"
1120;20;"RN";"Frutuoso Gomes";"Frutuoso Gomes"
1121;20;"RN";"Galinhos";"Galinhos"
1122;20;"RN";"Goianinha";"Goianinha"
1123;20;"RN";"Governador Dix-Sept Rosado";"Governador Dix-Sept Rosado"
1124;20;"RN";"Grossos";"Grossos"
1125;20;"RN";"Guamaré";"Guamare"
1126;20;"RN";"Ielmo Marinho";"Ielmo Marinho"
1127;20;"RN";"Ipanguaçu";"Ipanguacu"
1128;20;"RN";"Ipueira";"Ipueira"
1129;20;"RN";"Itajá";"Itaja"
1130;20;"RN";"Itaú";"Itau"
1131;20;"RN";"Jaçanã";"Jacana"
1132;20;"RN";"Jandaíra";"Jandaira"
1133;20;"RN";"Janduís";"Janduis"
1134;20;"RN";"Januário Cicco";"Januario Cicco"
1135;20;"RN";"Japi";"Japi"
1136;20;"RN";"Jardim de Angicos";"Jardim de Angicos"
1137;20;"RN";"Jardim de Piranhas";"Jardim de Piranhas"
1138;20;"RN";"Jardim do Seridó";"Jardim do Serido"
1139;20;"RN";"João Câmara";"Joao Camara"
1140;20;"RN";"João Dias";"Joao Dias"
1141;20;"RN";"José da Penha";"Jose da Penha"
1142;20;"RN";"Jucurutu";"Jucurutu"
1143;20;"RN";"Jundiá";"Jundia"
1144;20;"RN";"Lagoa d'Anta";"Lagoa d'Anta"
1145;20;"RN";"Lagoa de Pedras";"Lagoa de Pedras"
1146;20;"RN";"Lagoa de Velhos";"Lagoa de Velhos"
1147;20;"RN";"Lagoa Nova";"Lagoa Nova"
1148;20;"RN";"Lagoa Salgada";"Lagoa Salgada"
1149;20;"RN";"Lajes";"Lajes"
1150;20;"RN";"Lajes Pintadas";"Lajes Pintadas"
1151;20;"RN";"Lucrécia";"Lucrecia"
1152;20;"RN";"Luís Gomes";"Luis Gomes"
1153;20;"RN";"Macaíba";"Macaiba"
1154;20;"RN";"Macau";"Macau"
1155;20;"RN";"Major Sales";"Major Sales"
1156;20;"RN";"Marcelino Vieira";"Marcelino Vieira"
1157;20;"RN";"Martins";"Martins"
1158;20;"RN";"Maxaranguape";"Maxaranguape"
1159;20;"RN";"Messias Targino";"Messias Targino"
1160;20;"RN";"Montanhas";"Montanhas"
1161;20;"RN";"Monte Alegre";"Monte Alegre"
1162;20;"RN";"Monte das Gameleiras";"Monte das Gameleiras"
1163;20;"RN";"Mossoró";"Mossoro"
1164;20;"RN";"Natal";"Natal"
1165;20;"RN";"Nísia Floresta";"Nisia Floresta"
1166;20;"RN";"Nova Cruz";"Nova Cruz"
1167;20;"RN";"Olho-d'Água do Borges";"Olho-d'Agua do Borges"
1168;20;"RN";"Ouro Branco";"Ouro Branco"
1169;20;"RN";"Paraná";"Parana"
1170;20;"RN";"Paraú";"Parau"
1171;20;"RN";"Parazinho";"Parazinho"
1172;20;"RN";"Parelhas";"Parelhas"
1173;20;"RN";"Rio do Fogo";"Rio do Fogo"
1174;20;"RN";"Passa e Fica";"Passa e Fica"
1175;20;"RN";"Passagem";"Passagem"
1176;20;"RN";"Patu";"Patu"
1177;20;"RN";"Santa Maria";"Santa Maria"
1178;20;"RN";"Pau dos Ferros";"Pau dos Ferros"
1179;20;"RN";"Pedra Grande";"Pedra Grande"
1180;20;"RN";"Pedra Preta";"Pedra Preta"
1181;20;"RN";"Pedro Avelino";"Pedro Avelino"
1182;20;"RN";"Pedro Velho";"Pedro Velho"
1183;20;"RN";"Pendências";"Pendencias"
1184;20;"RN";"Pilões";"Piloes"
1185;20;"RN";"Poço Branco";"Poco Branco"
1186;20;"RN";"Portalegre";"Portalegre"
1187;20;"RN";"Porto do Mangue";"Porto do Mangue"
1188;20;"RN";"Presidente Juscelino";"Presidente Juscelino"
1189;20;"RN";"Pureza";"Pureza"
1190;20;"RN";"Rafael Fernandes";"Rafael Fernandes"
1191;20;"RN";"Rafael Godeiro";"Rafael Godeiro"
1192;20;"RN";"Riacho da Cruz";"Riacho da Cruz"
1193;20;"RN";"Riacho de Santana";"Riacho de Santana"
1194;20;"RN";"Riachuelo";"Riachuelo"
1195;20;"RN";"Rodolfo Fernandes";"Rodolfo Fernandes"
1196;20;"RN";"Tibau";"Tibau"
1197;20;"RN";"Ruy Barbosa";"Ruy Barbosa"
1198;20;"RN";"Santa Cruz";"Santa Cruz"
1199;20;"RN";"Santana do Matos";"Santana do Matos"
1200;20;"RN";"Santana do Seridó";"Santana do Serido"
1201;20;"RN";"Santo Antônio";"Santo Antonio"
1202;20;"RN";"São Bento do Norte";"Sao Bento do Norte"
1203;20;"RN";"São Bento do Trairí";"Sao Bento do Trairi"
1204;20;"RN";"São Fernando";"Sao Fernando"
1205;20;"RN";"São Francisco do Oeste";"Sao Francisco do Oeste"
1206;20;"RN";"São Gonçalo do Amarante";"Sao Goncalo do Amarante"
1207;20;"RN";"São João do Sabugi";"Sao Joao do Sabugi"
1208;20;"RN";"São José de Mipibu";"Sao Jose de Mipibu"
1209;20;"RN";"São José do Campestre";"Sao Jose do Campestre"
1210;20;"RN";"São José do Seridó";"Sao Jose do Serido"
1211;20;"RN";"São Miguel";"Sao Miguel"
1212;20;"RN";"São Miguel do Gostoso";"Sao Miguel do Gostoso"
1213;20;"RN";"São Paulo do Potengi";"Sao Paulo do Potengi"
1214;20;"RN";"São Pedro";"Sao Pedro"
1215;20;"RN";"São Rafael";"Sao Rafael"
1216;20;"RN";"São Tomé";"Sao Tome"
1217;20;"RN";"São Vicente";"Sao Vicente"
1218;20;"RN";"Senador Elói de Souza";"Senador Eloi de Souza"
1219;20;"RN";"Senador Georgino Avelino";"Senador Georgino Avelino"
1220;20;"RN";"Serra de São Bento";"Serra de Sao Bento"
1221;20;"RN";"Serra do Mel";"Serra do Mel"
1222;20;"RN";"Serra Negra do Norte";"Serra Negra do Norte"
1223;20;"RN";"Serrinha";"Serrinha"
1224;20;"RN";"Serrinha dos Pintos";"Serrinha dos Pintos"
1225;20;"RN";"Severiano Melo";"Severiano Melo"
1226;20;"RN";"Sítio Novo";"Sitio Novo"
1227;20;"RN";"Taboleiro Grande";"Taboleiro Grande"
1228;20;"RN";"Taipu";"Taipu"
1229;20;"RN";"Tangará";"Tangara"
1230;20;"RN";"Tenente Ananias";"Tenente Ananias"
1231;20;"RN";"Tenente Laurentino Cruz";"Tenente Laurentino Cruz"
1232;20;"RN";"Tibau do Sul";"Tibau do Sul"
1233;20;"RN";"Timbaúba dos Batistas";"Timbauba dos Batistas"
1234;20;"RN";"Touros";"Touros"
1235;20;"RN";"Triunfo Potiguar";"Triunfo Potiguar"
1236;20;"RN";"Umarizal";"Umarizal"
1237;20;"RN";"Upanema";"Upanema"
1238;20;"RN";"Várzea";"Varzea"
1239;20;"RN";"Venha-Ver";"Venha-Ver"
1240;20;"RN";"Vera Cruz";"Vera Cruz"
1241;20;"RN";"Viçosa";"Vicosa"
1242;20;"RN";"Vila Flor";"Vila Flor"
1243;15;"PB";"Água Branca";"Agua Branca"
1244;15;"PB";"Aguiar";"Aguiar"
1245;15;"PB";"Alagoa Grande";"Alagoa Grande"
1246;15;"PB";"Alagoa Nova";"Alagoa Nova"
1247;15;"PB";"Alagoinha";"Alagoinha"
1248;15;"PB";"Alcantil";"Alcantil"
1249;15;"PB";"Algodão de Jandaíra";"Algodao de Jandaira"
1250;15;"PB";"Alhandra";"Alhandra"
1251;15;"PB";"São João do Rio do Peixe";"Sao Joao do Rio do Peixe"
1252;15;"PB";"Amparo";"Amparo"
1253;15;"PB";"Aparecida";"Aparecida"
1254;15;"PB";"Araçagi";"Aracagi"
1255;15;"PB";"Arara";"Arara"
1256;15;"PB";"Araruna";"Araruna"
1257;15;"PB";"Areia";"Areia"
1258;15;"PB";"Areia de Baraúnas";"Areia de Baraunas"
1259;15;"PB";"Areial";"Areial"
1260;15;"PB";"Aroeiras";"Aroeiras"
1261;15;"PB";"Assunção";"Assuncao"
1262;15;"PB";"Baía da Traição";"Baia da Traicao"
1263;15;"PB";"Bananeiras";"Bananeiras"
1264;15;"PB";"Baraúna";"Barauna"
1265;15;"PB";"Barra de Santana";"Barra de Santana"
1266;15;"PB";"Barra de Santa Rosa";"Barra de Santa Rosa"
1267;15;"PB";"Barra de São Miguel";"Barra de Sao Miguel"
1268;15;"PB";"Bayeux";"Bayeux"
1269;15;"PB";"Belém";"Belem"
1270;15;"PB";"Belém do Brejo do Cruz";"Belem do Brejo do Cruz"
1271;15;"PB";"Bernardino Batista";"Bernardino Batista"
1272;15;"PB";"Boa Ventura";"Boa Ventura"
1273;15;"PB";"Boa Vista";"Boa Vista"
1274;15;"PB";"Bom Jesus";"Bom Jesus"
1275;15;"PB";"Bom Sucesso";"Bom Sucesso"
1276;15;"PB";"Bonito de Santa Fé";"Bonito de Santa Fe"
1277;15;"PB";"Boqueirão";"Boqueirao"
1278;15;"PB";"Igaracy";"Igaracy"
1279;15;"PB";"Borborema";"Borborema"
1280;15;"PB";"Brejo do Cruz";"Brejo do Cruz"
1281;15;"PB";"Brejo dos Santos";"Brejo dos Santos"
1282;15;"PB";"Caaporã";"Caapora"
1283;15;"PB";"Cabaceiras";"Cabaceiras"
1284;15;"PB";"Cabedelo";"Cabedelo"
1285;15;"PB";"Cachoeira dos Índios";"Cachoeira dos Indios"
1286;15;"PB";"Cacimba de Areia";"Cacimba de Areia"
1287;15;"PB";"Cacimba de Dentro";"Cacimba de Dentro"
1288;15;"PB";"Cacimbas";"Cacimbas"
1289;15;"PB";"Caiçara";"Caicara"
1290;15;"PB";"Cajazeiras";"Cajazeiras"
1291;15;"PB";"Cajazeirinhas";"Cajazeirinhas"
1292;15;"PB";"Caldas Brandão";"Caldas Brandao"
1293;15;"PB";"Camalaú";"Camalau"
1294;15;"PB";"Campina Grande";"Campina Grande"
1295;15;"PB";"Capim";"Capim"
1296;15;"PB";"Caraúbas";"Caraubas"
1297;15;"PB";"Carrapateira";"Carrapateira"
1298;15;"PB";"Casserengue";"Casserengue"
1299;15;"PB";"Catingueira";"Catingueira"
1300;15;"PB";"Catolé do Rocha";"Catole do Rocha"
1301;15;"PB";"Caturité";"Caturite"
1302;15;"PB";"Conceição";"Conceicao"
1303;15;"PB";"Condado";"Condado"
1304;15;"PB";"Conde";"Conde"
1305;15;"PB";"Congo";"Congo"
1306;15;"PB";"Coremas";"Coremas"
1307;15;"PB";"Coxixola";"Coxixola"
1308;15;"PB";"Cruz do Espírito Santo";"Cruz do Espirito Santo"
1309;15;"PB";"Cubati";"Cubati"
1310;15;"PB";"Cuité";"Cuite"
1311;15;"PB";"Cuitegi";"Cuitegi"
1312;15;"PB";"Cuité de Mamanguape";"Cuite de Mamanguape"
1313;15;"PB";"Curral de Cima";"Curral de Cima"
1314;15;"PB";"Curral Velho";"Curral Velho"
1315;15;"PB";"Damião";"Damiao"
1316;15;"PB";"Desterro";"Desterro"
1317;15;"PB";"Vista Serrana";"Vista Serrana"
1318;15;"PB";"Diamante";"Diamante"
1319;15;"PB";"Dona Inês";"Dona Ines"
1320;15;"PB";"Duas Estradas";"Duas Estradas"
1321;15;"PB";"Emas";"Emas"
1322;15;"PB";"Esperança";"Esperanca"
1323;15;"PB";"Fagundes";"Fagundes"
1324;15;"PB";"Frei Martinho";"Frei Martinho"
1325;15;"PB";"Gado Bravo";"Gado Bravo"
1326;15;"PB";"Guarabira";"Guarabira"
1327;15;"PB";"Gurinhém";"Gurinhem"
1328;15;"PB";"Gurjão";"Gurjao"
1329;15;"PB";"Ibiara";"Ibiara"
1330;15;"PB";"Imaculada";"Imaculada"
1331;15;"PB";"Ingá";"Inga"
1332;15;"PB";"Itabaiana";"Itabaiana"
1333;15;"PB";"Itaporanga";"Itaporanga"
1334;15;"PB";"Itapororoca";"Itapororoca"
1335;15;"PB";"Itatuba";"Itatuba"
1336;15;"PB";"Jacaraú";"Jacarau"
1337;15;"PB";"Jericó";"Jerico"
1338;15;"PB";"João Pessoa";"Joao Pessoa"
1339;15;"PB";"Juarez Távora";"Juarez Tavora"
1340;15;"PB";"Juazeirinho";"Juazeirinho"
1341;15;"PB";"Junco do Seridó";"Junco do Serido"
1342;15;"PB";"Juripiranga";"Juripiranga"
1343;15;"PB";"Juru";"Juru"
1344;15;"PB";"Lagoa";"Lagoa"
1345;15;"PB";"Lagoa de Dentro";"Lagoa de Dentro"
1346;15;"PB";"Lagoa Seca";"Lagoa Seca"
1347;15;"PB";"Lastro";"Lastro"
1348;15;"PB";"Livramento";"Livramento"
1349;15;"PB";"Logradouro";"Logradouro"
1350;15;"PB";"Lucena";"Lucena"
1351;15;"PB";"Mãe d'Água";"Mae d'Agua"
1352;15;"PB";"Malta";"Malta"
1353;15;"PB";"Mamanguape";"Mamanguape"
1354;15;"PB";"Manaíra";"Manaira"
1355;15;"PB";"Marcação";"Marcacao"
1356;15;"PB";"Mari";"Mari"
1357;15;"PB";"Marizópolis";"Marizopolis"
1358;15;"PB";"Massaranduba";"Massaranduba"
1359;15;"PB";"Mataraca";"Mataraca"
1360;15;"PB";"Matinhas";"Matinhas"
1361;15;"PB";"Mato Grosso";"Mato Grosso"
1362;15;"PB";"Maturéia";"Matureia"
1363;15;"PB";"Mogeiro";"Mogeiro"
1364;15;"PB";"Montadas";"Montadas"
1365;15;"PB";"Monte Horebe";"Monte Horebe"
1366;15;"PB";"Monteiro";"Monteiro"
1367;15;"PB";"Mulungu";"Mulungu"
1368;15;"PB";"Natuba";"Natuba"
1369;15;"PB";"Nazarezinho";"Nazarezinho"
1370;15;"PB";"Nova Floresta";"Nova Floresta"
1371;15;"PB";"Nova Olinda";"Nova Olinda"
1372;15;"PB";"Nova Palmeira";"Nova Palmeira"
1373;15;"PB";"Olho d'Água";"Olho d'Agua"
1374;15;"PB";"Olivedos";"Olivedos"
1375;15;"PB";"Ouro Velho";"Ouro Velho"
1376;15;"PB";"Parari";"Parari"
1377;15;"PB";"Passagem";"Passagem"
1378;15;"PB";"Patos";"Patos"
1379;15;"PB";"Paulista";"Paulista"
1380;15;"PB";"Pedra Branca";"Pedra Branca"
1381;15;"PB";"Pedra Lavrada";"Pedra Lavrada"
1382;15;"PB";"Pedras de Fogo";"Pedras de Fogo"
1383;15;"PB";"Piancó";"Pianco"
1384;15;"PB";"Picuí";"Picui"
1385;15;"PB";"Pilar";"Pilar"
1386;15;"PB";"Pilões";"Piloes"
1387;15;"PB";"Pilõezinhos";"Piloezinhos"
1388;15;"PB";"Pirpirituba";"Pirpirituba"
1389;15;"PB";"Pitimbu";"Pitimbu"
1390;15;"PB";"Pocinhos";"Pocinhos"
1391;15;"PB";"Poço Dantas";"Poco Dantas"
1392;15;"PB";"Poço de José de Moura";"Poco de Jose de Moura"
1393;15;"PB";"Pombal";"Pombal"
1394;15;"PB";"Prata";"Prata"
1395;15;"PB";"Princesa Isabel";"Princesa Isabel"
1396;15;"PB";"Puxinanã";"Puxinana"
1397;15;"PB";"Queimadas";"Queimadas"
1398;15;"PB";"Quixabá";"Quixaba"
1399;15;"PB";"Remígio";"Remigio"
1400;15;"PB";"Pedro Régis";"Pedro Regis"
1401;15;"PB";"Riachão";"Riachao"
1402;15;"PB";"Riachão do Bacamarte";"Riachao do Bacamarte"
1403;15;"PB";"Riachão do Poço";"Riachao do Poco"
1404;15;"PB";"Riacho de Santo Antônio";"Riacho de Santo Antonio"
1405;15;"PB";"Riacho dos Cavalos";"Riacho dos Cavalos"
1406;15;"PB";"Rio Tinto";"Rio Tinto"
1407;15;"PB";"Salgadinho";"Salgadinho"
1408;15;"PB";"Salgado de São Félix";"Salgado de Sao Felix"
1409;15;"PB";"Santa Cecília";"Santa Cecilia"
1410;15;"PB";"Santa Cruz";"Santa Cruz"
1411;15;"PB";"Santa Helena";"Santa Helena"
1412;15;"PB";"Santa Inês";"Santa Ines"
1413;15;"PB";"Santa Luzia";"Santa Luzia"
1414;15;"PB";"Santana de Mangueira";"Santana de Mangueira"
1415;15;"PB";"Santana dos Garrotes";"Santana dos Garrotes"
1416;15;"PB";"Santarém";"Santarem"
1417;15;"PB";"Santa Rita";"Santa Rita"
1418;15;"PB";"Santa Teresinha";"Santa Teresinha"
1419;15;"PB";"Santo André";"Santo Andre"
1420;15;"PB";"São Bento";"Sao Bento"
1421;15;"PB";"São Bentinho";"Sao Bentinho"
1422;15;"PB";"São Domingos do Cariri";"Sao Domingos do Cariri"
1423;15;"PB";"São Domingos";"Sao Domingos"
1424;15;"PB";"São Francisco";"Sao Francisco"
1425;15;"PB";"São João do Cariri";"Sao Joao do Cariri"
1426;15;"PB";"São João do Tigre";"Sao Joao do Tigre"
1427;15;"PB";"São José da Lagoa Tapada";"Sao Jose da Lagoa Tapada"
1428;15;"PB";"São José de Caiana";"Sao Jose de Caiana"
1429;15;"PB";"São José de Espinharas";"Sao Jose de Espinharas"
1430;15;"PB";"São José dos Ramos";"Sao Jose dos Ramos"
1431;15;"PB";"São José de Piranhas";"Sao Jose de Piranhas"
1432;15;"PB";"São José de Princesa";"Sao Jose de Princesa"
1433;15;"PB";"São José do Bonfim";"Sao Jose do Bonfim"
1434;15;"PB";"São José do Brejo do Cruz";"Sao Jose do Brejo do Cruz"
1435;15;"PB";"São José do Sabugi";"Sao Jose do Sabugi"
1436;15;"PB";"São José dos Cordeiros";"Sao Jose dos Cordeiros"
1437;15;"PB";"São Mamede";"Sao Mamede"
1438;15;"PB";"São Miguel de Taipu";"Sao Miguel de Taipu"
1439;15;"PB";"São Sebastião de Lagoa de Roça";"Sao Sebastiao de Lagoa de Roca"
1440;15;"PB";"São Sebastião do Umbuzeiro";"Sao Sebastiao do Umbuzeiro"
1441;15;"PB";"Sapé";"Sape"
1442;15;"PB";"Seridó";"Serido"
1443;15;"PB";"Serra Branca";"Serra Branca"
1444;15;"PB";"Serra da Raiz";"Serra da Raiz"
1445;15;"PB";"Serra Grande";"Serra Grande"
1446;15;"PB";"Serra Redonda";"Serra Redonda"
1447;15;"PB";"Serraria";"Serraria"
1448;15;"PB";"Sertãozinho";"Sertaozinho"
1449;15;"PB";"Sobrado";"Sobrado"
1450;15;"PB";"Solânea";"Solanea"
1451;15;"PB";"Soledade";"Soledade"
1452;15;"PB";"Sossêgo";"Sossego"
1453;15;"PB";"Sousa";"Sousa"
1454;15;"PB";"Sumé";"Sume"
1455;15;"PB";"Tacima";"Tacima"
1456;15;"PB";"Taperoá";"Taperoa"
1457;15;"PB";"Tavares";"Tavares"
1458;15;"PB";"Teixeira";"Teixeira"
1459;15;"PB";"Tenório";"Tenorio"
1460;15;"PB";"Triunfo";"Triunfo"
1461;15;"PB";"Uiraúna";"Uirauna"
1462;15;"PB";"Umbuzeiro";"Umbuzeiro"
1463;15;"PB";"Várzea";"Varzea"
1464;15;"PB";"Vieirópolis";"Vieiropolis"
1465;15;"PB";"Zabelê";"Zabele"
1466;17;"PE";"Abreu e Lima";"Abreu e Lima"
1467;17;"PE";"Afogados da Ingazeira";"Afogados da Ingazeira"
1468;17;"PE";"Afrânio";"Afranio"
1469;17;"PE";"Agrestina";"Agrestina"
1470;17;"PE";"Água Preta";"Agua Preta"
1471;17;"PE";"Águas Belas";"Aguas Belas"
1472;17;"PE";"Alagoinha";"Alagoinha"
1473;17;"PE";"Aliança";"Alianca"
1474;17;"PE";"Altinho";"Altinho"
1475;17;"PE";"Amaraji";"Amaraji"
1476;17;"PE";"Angelim";"Angelim"
1477;17;"PE";"Araçoiaba";"Aracoiaba"
1478;17;"PE";"Araripina";"Araripina"
1479;17;"PE";"Arcoverde";"Arcoverde"
1480;17;"PE";"Barra de Guabiraba";"Barra de Guabiraba"
1481;17;"PE";"Barreiros";"Barreiros"
1482;17;"PE";"Belém de Maria";"Belem de Maria"
1483;17;"PE";"Belém de São Francisco";"Belem de Sao Francisco"
1484;17;"PE";"Belo Jardim";"Belo Jardim"
1485;17;"PE";"Betânia";"Betania"
1486;17;"PE";"Bezerros";"Bezerros"
1487;17;"PE";"Bodocó";"Bodoco"
1488;17;"PE";"Bom Conselho";"Bom Conselho"
1489;17;"PE";"Bom Jardim";"Bom Jardim"
1490;17;"PE";"Bonito";"Bonito"
1491;17;"PE";"Brejão";"Brejao"
1492;17;"PE";"Brejinho";"Brejinho"
1493;17;"PE";"Brejo da Madre de Deus";"Brejo da Madre de Deus"
1494;17;"PE";"Buenos Aires";"Buenos Aires"
1495;17;"PE";"Buíque";"Buique"
1496;17;"PE";"Cabo de Santo Agostinho";"Cabo de Santo Agostinho"
1497;17;"PE";"Cabrobó";"Cabrobo"
1498;17;"PE";"Cachoeirinha";"Cachoeirinha"
1499;17;"PE";"Caetés";"Caetes"
1500;17;"PE";"Calçado";"Calcado"
1501;17;"PE";"Calumbi";"Calumbi"
1502;17;"PE";"Camaragibe";"Camaragibe"
1503;17;"PE";"Camocim de São Félix";"Camocim de Sao Felix"
1504;17;"PE";"Camutanga";"Camutanga"
1505;17;"PE";"Canhotinho";"Canhotinho"
1506;17;"PE";"Capoeiras";"Capoeiras"
1507;17;"PE";"Carnaíba";"Carnaiba"
1508;17;"PE";"Carnaubeira da Penha";"Carnaubeira da Penha"
1509;17;"PE";"Carpina";"Carpina"
1510;17;"PE";"Caruaru";"Caruaru"
1511;17;"PE";"Casinhas";"Casinhas"
1512;17;"PE";"Catende";"Catende"
1513;17;"PE";"Cedro";"Cedro"
1514;17;"PE";"Chã de Alegria";"Cha de Alegria"
1515;17;"PE";"Chã Grande";"Cha Grande"
1516;17;"PE";"Condado";"Condado"
1517;17;"PE";"Correntes";"Correntes"
1518;17;"PE";"Cortês";"Cortes"
1519;17;"PE";"Cumaru";"Cumaru"
1520;17;"PE";"Cupira";"Cupira"
1521;17;"PE";"Custódia";"Custodia"
1522;17;"PE";"Dormentes";"Dormentes"
1523;17;"PE";"Escada";"Escada"
1524;17;"PE";"Exu";"Exu"
1525;17;"PE";"Feira Nova";"Feira Nova"
1526;17;"PE";"Fernando de Noronha";"Fernando de Noronha"
1527;17;"PE";"Ferreiros";"Ferreiros"
1528;17;"PE";"Flores";"Flores"
1529;17;"PE";"Floresta";"Floresta"
1530;17;"PE";"Frei Miguelinho";"Frei Miguelinho"
1531;17;"PE";"Gameleira";"Gameleira"
1532;17;"PE";"Garanhuns";"Garanhuns"
1533;17;"PE";"Glória do Goitá";"Gloria do Goita"
1534;17;"PE";"Goiana";"Goiana"
1535;17;"PE";"Granito";"Granito"
1536;17;"PE";"Gravatá";"Gravata"
1537;17;"PE";"Iati";"Iati"
1538;17;"PE";"Ibimirim";"Ibimirim"
1539;17;"PE";"Ibirajuba";"Ibirajuba"
1540;17;"PE";"Igarassu";"Igarassu"
1541;17;"PE";"Iguaraci";"Iguaraci"
1542;17;"PE";"Inajá";"Inaja"
1543;17;"PE";"Ingazeira";"Ingazeira"
1544;17;"PE";"Ipojuca";"Ipojuca"
1545;17;"PE";"Ipubi";"Ipubi"
1546;17;"PE";"Itacuruba";"Itacuruba"
1547;17;"PE";"Itaíba";"Itaiba"
1548;17;"PE";"Ilha de Itamaracá";"Ilha de Itamaraca"
1549;17;"PE";"Itambé";"Itambe"
1550;17;"PE";"Itapetim";"Itapetim"
1551;17;"PE";"Itapissuma";"Itapissuma"
1552;17;"PE";"Itaquitinga";"Itaquitinga"
1553;17;"PE";"Jaboatão dos Guararapes";"Jaboatao dos Guararapes"
1554;17;"PE";"Jaqueira";"Jaqueira"
1555;17;"PE";"Jataúba";"Jatauba"
1556;17;"PE";"Jatobá";"Jatoba"
1557;17;"PE";"João Alfredo";"Joao Alfredo"
1558;17;"PE";"Joaquim Nabuco";"Joaquim Nabuco"
1559;17;"PE";"Jucati";"Jucati"
1560;17;"PE";"Jupi";"Jupi"
1561;17;"PE";"Jurema";"Jurema"
1562;17;"PE";"Lagoa do Carro";"Lagoa do Carro"
1563;17;"PE";"LAGOA DE ITAENGA";"LAGOA DE ITAENGA"
1564;17;"PE";"Lagoa do Ouro";"Lagoa do Ouro"
1565;17;"PE";"Lagoa dos Gatos";"Lagoa dos Gatos"
1566;17;"PE";"Lagoa Grande";"Lagoa Grande"
1567;17;"PE";"Lajedo";"Lajedo"
1568;17;"PE";"Limoeiro";"Limoeiro"
1569;17;"PE";"Macaparana";"Macaparana"
1570;17;"PE";"Machados";"Machados"
1571;17;"PE";"Manari";"Manari"
1572;17;"PE";"Maraial";"Maraial"
1573;17;"PE";"Mirandiba";"Mirandiba"
1574;17;"PE";"Moreno";"Moreno"
1575;17;"PE";"Nazaré da Mata";"Nazare da Mata"
1576;17;"PE";"Olinda";"Olinda"
1577;17;"PE";"Orobó";"Orobo"
1578;17;"PE";"Orocó";"Oroco"
1579;17;"PE";"Ouricuri";"Ouricuri"
1580;17;"PE";"Palmares";"Palmares"
1581;17;"PE";"Palmeirina";"Palmeirina"
1582;17;"PE";"Panelas";"Panelas"
1583;17;"PE";"Paranatama";"Paranatama"
1584;17;"PE";"Parnamirim";"Parnamirim"
1585;17;"PE";"Passira";"Passira"
1586;17;"PE";"Paudalho";"Paudalho"
1587;17;"PE";"Paulista";"Paulista"
1588;17;"PE";"Pedra";"Pedra"
1589;17;"PE";"Pesqueira";"Pesqueira"
1590;17;"PE";"Petrolândia";"Petrolandia"
1591;17;"PE";"Petrolina";"Petrolina"
1592;17;"PE";"Poção";"Pocao"
1593;17;"PE";"Pombos";"Pombos"
1594;17;"PE";"Primavera";"Primavera"
1595;17;"PE";"Quipapá";"Quipapa"
1596;17;"PE";"Quixaba";"Quixaba"
1597;17;"PE";"Recife";"Recife"
1598;17;"PE";"Riacho das Almas";"Riacho das Almas"
