5147;26;"SP";"Nantes"
5148;26;"SP";"Narandiba"
5149;26;"SP";"Natividade da Serra"
5150;26;"SP";"Nazaré Paulista"
5151;26;"SP";"Neves Paulista"
5152;26;"SP";"Nhandeara"
5153;26;"SP";"Nipoã"
5154;26;"SP";"Nova Aliança"
5155;26;"SP";"Nova Campina"
5156;26;"SP";"Nova Canaã Paulista"
5157;26;"SP";"Nova Castilho"
5158;26;"SP";"Nova Europa"
5159;26;"SP";"Nova Granada"
5160;26;"SP";"Nova Guataporanga"
5161;26;"SP";"Nova Independência"
5162;26;"SP";"Novais"
5163;26;"SP";"Nova Luzitânia"
5164;26;"SP";"Nova Odessa"
5165;26;"SP";"Novo Horizonte"
5166;26;"SP";"Nuporanga"
5167;26;"SP";"Ocauçu"
5168;26;"SP";"Óleo"
5169;26;"SP";"Olímpia"
5170;26;"SP";"Onda Verde"
5171;26;"SP";"Oriente"
5172;26;"SP";"Orindiúva"
5173;26;"SP";"Orlândia"
5174;26;"SP";"Osasco"
5175;26;"SP";"Oscar Bressane"
5176;26;"SP";"Osvaldo Cruz"
5177;26;"SP";"Ourinhos"
5178;26;"SP";"Ouroeste"
5179;26;"SP";"Ouro Verde"
5180;26;"SP";"Pacaembu"
5181;26;"SP";"Palestina"
5182;26;"SP";"Palmares Paulista"
5183;26;"SP";"Palmeira d'Oeste"
5184;26;"SP";"Palmital"
5185;26;"SP";"Panorama"
5186;26;"SP";"Paraguaçu Paulista"
5187;26;"SP";"Paraibuna"
5188;26;"SP";"Paraíso"
5189;26;"SP";"Paranapanema"
5190;26;"SP";"Paranapuã"
5191;26;"SP";"Parapuã"
5192;26;"SP";"Pardinho"
5193;26;"SP";"Pariquera-Açu"
5194;26;"SP";"Parisi"
5195;26;"SP";"Patrocínio Paulista"
5196;26;"SP";"Paulicéia"
5197;26;"SP";"Paulínia"
5198;26;"SP";"Paulistânia"
5199;26;"SP";"Paulo de Faria"
5200;26;"SP";"Pederneiras"
5201;26;"SP";"Pedra Bela"
5202;26;"SP";"Pedranópolis"
5203;26;"SP";"Pedregulho"
5204;26;"SP";"Pedreira"
5205;26;"SP";"Pedrinhas Paulista"
5206;26;"SP";"Pedro de Toledo"
5207;26;"SP";"Penápolis"
5208;26;"SP";"Pereira Barreto"
5209;26;"SP";"Pereiras"
5210;26;"SP";"Peruíbe"
5211;26;"SP";"Piacatu"
5212;26;"SP";"Piedade"
5213;26;"SP";"Pilar do Sul"
5214;26;"SP";"Pindamonhangaba"
5215;26;"SP";"Pindorama"
5216;26;"SP";"Pinhalzinho"
5217;26;"SP";"Piquerobi"
5218;26;"SP";"Piquete"
5219;26;"SP";"Piracaia"
5220;26;"SP";"Piracicaba"
5221;26;"SP";"Piraju"
5222;26;"SP";"Pirajuí"
5223;26;"SP";"Pirangi"
5224;26;"SP";"Pirapora do Bom Jesus"
5225;26;"SP";"Pirapozinho"
5226;26;"SP";"Pirassununga"
5227;26;"SP";"Piratininga"
5228;26;"SP";"Pitangueiras"
5229;26;"SP";"Planalto"
5230;26;"SP";"Platina"
5231;26;"SP";"Poá"
5232;26;"SP";"Poloni"
5233;26;"SP";"Pompeia"
5234;26;"SP";"Pongaí"
5235;26;"SP";"Pontal"
5236;26;"SP";"Pontalinda"
5237;26;"SP";"Pontes Gestal"
5238;26;"SP";"Populina"
5239;26;"SP";"Porangaba"
5240;26;"SP";"Porto Feliz"
5241;26;"SP";"Porto Ferreira"
5242;26;"SP";"Potim"
5243;26;"SP";"Potirendaba"
5244;26;"SP";"Pracinha"
5245;26;"SP";"Pradópolis"
5246;26;"SP";"Praia Grande"
5247;26;"SP";"Pratânia"
5248;26;"SP";"Presidente Alves"
5249;26;"SP";"Presidente Bernardes"
5250;26;"SP";"Presidente Epitácio"
5251;26;"SP";"Presidente Prudente"
5252;26;"SP";"Presidente Venceslau"
5253;26;"SP";"Promissão"
5254;26;"SP";"Quadra"
5255;26;"SP";"Quatá"
5256;26;"SP";"Queiroz"
5257;26;"SP";"Queluz"
5258;26;"SP";"Quintana"
5259;26;"SP";"Rafard"
5260;26;"SP";"Rancharia"
